nomor,nama_akun,tanggal_komentar,komentar,komentar_preprocessing
2425,@arissofianto3715,2023-09-13T00:15:35Z,"koruptor coy,,,hukum mati aku sebagai rakyat baru puas,,, ada apa kok tidak ada yg berani  kasi hukuman mati pada koruptor",koruptor coy hukum mati rakyat puas berani kasi hukum mati koruptor
445,@tigerbladesoul5954,2023-09-12T23:00:10Z,"Semoga narkoba yg disita dimusnahkan semua, tidak dijual sebagian oleh oknum polisi, sitaan segitu gede bakal menggiurkan klau ada oknum polisi yg menjual lagi, kek kasus Tedy Minahasa",moga narkoba sita musnah jual oknum polisi sita segitu gede giur oknum polisi jual kek tedy minahasa
1721,@naimahnaimi6708,2023-09-16T12:21:36Z,Harus adil...hukuman yg di jatuhkan pd fredy budiman maka wajib kpd yg lainnya juga..dulu fredy budiman tdk di kasih kesempatan untuk mengungkap siapa sj yg krj sama di blakangnya dg fredy..,adil hukum jatuh fredy budiman wajib kpd fredy budiman tidak kasih sempat ungkap saja krj blakang dengan fredy
2118,@eddyila,2023-09-13T01:01:50Z,Tp kalau kapolda kplri kalimantan saya yakin bnyk yg jujur karna luar biasa sudah mengukap narkoba sebesar ini sepajang sejarah paling besar 10 triliunan kerennnn bngttt bapak 🤲🤲🤲🤗🤗😘😘😄,tapi kapolda kapolri kalimantan banyak jujur karena mengukap narkoba pajang sejarah triliun bagus bngt
213,@HermanSoekmadiwirya-lt1lc,2023-09-18T05:54:41Z,"Harus dipantau KAPOLRI dan jajarannya...juga unsur KEJAGUNG, MA.. SAMPE LAPAS...semua harus kompak memberantas  PEREDARAN NARKOBA SECSRA TUNTAS.<br><br>KARENA. Cari duit paling hampang dg nilai besar ya bisnis NARKOBA !!!  Klo.gak ketauan (apes).",pantau kapolri jajar unsur jagung sampai lapas kompak berantas edar narkoba secsra tuntas cari duit hampang dengan nilai bisnis narkoba gak tau apes
146,@spoilertime5598,2023-09-13T00:09:12Z,"pertanyaan terbesar dalam benakku&quot; aset aset yang disita baik berupa bangunan, tanah, uang dan bentuk fisik berupa kendaraan dari kasus kasus di Indonesia baik kasus kriminal, suap, korupsi dan lain lain dialihkan kemana atau kemana perginya?",besar benak aset aset sita bangun tanah uang bentuk fisik kendara indonesia kriminal suap korupsi alih mana mana pergi
891,@taufiqrahman9978,2023-09-13T07:37:13Z,"Nkri dihancurkan oleh pihak2 luar negri yg tdk suka nkri jd negara besar dan kust, mk itu pihak2  yg senang nkri hancur brrkeping2 ,<br>U iti pilpres intinya adalah hancurkan sarang2 narkoba termasuk beking2 pihak keamanan kita dan orang2 yg tdk bertanggung jawab 😂😢",nkri hancur pihak negri tidak suka nkri negara kust pihak senang nkri hancur brrkeping iti pilpres inti hancur sarang narkoba beking aman orang tidak tanggung
580,@muhammadidris5899,2023-09-15T07:07:51Z,Seandainya petugas aparat benar2 mau membasmi narkoba sesungguhnya tdk sulit tapi aparat itu juga terlibat sebagai beking,anda tugas aparat benar basmi narkoba sungguh tidak sulit aparat libat beking
119,@HardrockMobile,2023-09-19T11:45:34Z,"Mau lihat komen komen orang yang bilang polisi cuma urusin kasus bokep, jangan jangan yang ngomong gitu para pemakai narkoba chuakzzzz, malu SDM rendah",komen komen bilang polisi urusin bokep ngomong gitu pakai narkoba chuakzzzz malu sdm rendah
2385,@neltilubis7741,2023-09-16T01:36:07Z,KALAU ADA PENANGKAPAN NARKOBA YG BENTUKNYA MAFIA PASTI ADA IKUT POLISI.MAKA SEKARANG BANYAK YG BILANG POLISI INDONESIA ADALAH POLISI MAPIA NARKOBA.,tangkap narkoba bentuk mafia polisi bilang polisi indonesia polisi mapia narkoba
1014,@AnggoroLeminerale-yy3fn,2023-09-17T06:52:48Z,"Mantap banget buat Kepolisian,juga hukum seberat2nya buat orang yang terlibat di dalamnya sita aset2nya semua tidak terkecuali kalau ada oknum2 yg terlibat di dalamnya.",mantap banget polisi hukum libat dalam sita kecuali oknum libat dalam
2054,@adenanariff9092,2023-09-19T01:20:59Z,basa basi gaa sii tar juga di jual lagi trus kurirnya dia sndiri yg nangkep biar citranya naik aja,basa basi gaa sii tar jual terus kurir sndiri nangkep biar citra aja
1628,@atrofficial1991,2023-09-13T10:05:07Z,Sy rasa pengembangan kasus ini buntut dari penangkapan ratu narkoba palembang.<br>Ini baru prestasi Sikat Kakapnya beserta jaringannya.,saya kembang buntut tangkap ratu narkoba palembang prestasi sikat kakap serta jaring
1266,@Zha-ristand,2023-09-16T09:27:15Z,"Memang tidak mungkin kalau tidak ada aparat yg terlibat.. <br>Emng binatang kalian semua aparat yg ikut serta.. <br>10 T selama 3 smpe 4 thn doang,, katanya pada ngeluh gk ada kerjaan tp buat beli barang HARAM mereka ko punya duit,,  duit iblis atau duit syetan yg mrka gunakan buat bayar ?",aparat libat memang binatang aparat sampai tahun doang ngeluh tidak kerja tapi beli barang haram duit duit iblis duit syetan mrka bayar
1788,@ivanruslianto1607,2023-09-13T22:32:26Z,"Halah sambo aja bebas😅😅😅 masak ini hukum mati , ga adill dong .. hukum seumur hidup aja jangan hukum mati wkwkwkw",halah sambo aja bebas masak hukum mati tidak adill hukum umur hidup aja hukum mati
1673,@iimimroah3327,2023-09-12T22:16:02Z,Smg polri yg amnah demi bngs akita sll  dpm klsmtan....smg pelaku dihukum seadil 2nya...,smg polri amnah bngs akita sll dpm klsmtan smg laku hukum adil
2097,@suzionozionzion7215,2023-09-19T14:15:26Z,Lebih baik jual narkoba karna sda harga murah sama kayak kerja paksa lebih jual narkob kerja santai dpat jutaan,jual narkoba karena sda harga murah kayak paksa jual narkob santai dpat juta
601,@lantanggiyono6271,2023-09-19T02:10:18Z,"Drama...ditangkap , dilpelihara , jadiin residivis..trus tangkap lagi, pelihara...kecuali klo pengedar narkoba dihukum mati",drama tangkap dilpelihara jadiin residivis terus tangkap pelihara kecuali peedar narkoba hukum mati
276,@burhanriya4455,2023-09-13T00:03:33Z,Ini baru polri..sangat berprestasi pantas di beri penghargaan untuk jajaran yg terjun langsung dalam penangkapan..ini sangat langka di tubuh polri.polri harus bersih sprti ini..tidak tergiur dgn nilai uang yg begitu besar.andai saja polisi mau..bisa aja di suap bandar besar..tapi tugas lebih pnting dari segalanya.bravo polri.,polri prestasi harga jajar terjun tangkap langka tubuh polri polri bersih sprti giur dengan nilai uang andai polisi aja suap bandar tugas pnting bravo polri
2002,@muh.asbulsewang3017,2023-09-13T05:08:32Z,Bravo POLRI. Sikat semua para pengedar Narkoba.mereka membunuh gerasi mudah secara perlahan lahan tanpa rasa kemanusiaan.,bravo polri sikat peedar narkoba bunuh gas mudah perlahan lahan manusia
552,@winarto6333,2023-09-18T08:59:42Z,"Hahaha di buat langganan boleh2 ..  di rasa indonesia aman walau tertangkap tidak di hukum mati saja enak lewat  sini.. hahaha.. apa semua  narkoba mau lewat Indonesia. Silahkan 2.. silahkan..masuk ke Indonesia...hehe..  tidak di hukum mati saja  repot.. ditangkap di jalani oke <b>Sdh banyak di hukum mati ujung2 nya netizen tau tidak jadi di eksekusi mati</b> .. hahaha.. semua negara tahu dan sistim Indonesia gerta sambal.. begini lewat indonesia saja ciamik aman.  😎😎😎😎😎😎😎 <a href=""https://www.youtube.com/watch?v=PO1IloHn1pk&amp;t=11m05s"">11:05</a>",langgan boleh indonesia aman tangkap hukum mati narkoba indonesia silah silah indonesia hehe hukum mati repot tangkap jalan oke sudah hukum mati ujung netizen tau eksekusi mati negara sistim indonesia gerta sambal indonesia ciamik aman
2631,@wiliamjeremi97,2023-09-13T06:51:10Z,"Polisi melindungi- polisi menangkap, polisi yg menghukum, coba klo polisi mau jujur pasti INDONESIA bebas narkoba ,selama aparat penegak hukum masih membekap peredaran narkoba di INDO selama itu juga narkoba ga akan hilang. Polisi bekap,polisi tangkap, polisi naik pangkat dibilang prestasi padahal perusak!.",polisi lindung polisi tangkap polisi hukum coba polisi jujur indonesia bebas narkoba aparat tegak hukum bekap edar narkoba indo narkoba tidak hilang polisi bekap polisi tangkap polisi pangkat bilang prestasi usak
2193,@azizlatif4164,2023-09-13T02:04:42Z,Cina mengirim narkoba ke indonesia dan hasilnya di jadikan investasi di indonesia..yg ada di indonesia menjadi korban pemakannya dan korban aturan hukumnya..,cina kirim narkoba indonesia hasil jadi investasi indonesia indonesia korban makan korban atur hukum
285,@rachmatwidianto2967,2023-09-15T19:08:53Z,"Semenjak Rezim ini ada, semua terorganisasi perjudian online, narkoba, pelacuran, dan yg baru menangkap,mengusir/menggusur Rakyat demi CUAN  jadi tak ada hal yg tak aneh diNEGRI kita saat ini,,",semenjak rezim organisasi judi online narkoba lacur tangkap usir gusur rakyat cuan aneh dinegri
66,@odyselong6100,2023-09-15T03:19:11Z,"Ini kemungkinan jenderal jenderal polisi ikut bekingi, tak mungkin leluasa bisnis ini tak ada yg bekingi...bisnis jenderal polisi Teddy minahasa",jenderal jenderal polisi beking leluasa bisnis beking bisnis jenderal polisi teddy minahasa
696,@nartosetiadji4314,2023-09-13T08:29:53Z,SMUA YG TERTANGKAP HRS DIHUKUM MATI. JAKSA2 KOMITMEN PARA BANDAR NARKOBA HRS DIHUKUM MATI. JGN SMPE LOLOS DR HUKUMAN MATI.,semua tangkap hrs hukum mati jaksa komitmen bandar narkoba hrs hukum mati jangan sampai lolos hukum mati
194,@user-bn8cp8en6k,2023-09-16T13:42:46Z,"Hukum mati aja bandar narkoba ,dan juga beking bandar ,dan pengedar hukum mati yg pantas buat mereka karena mereka pembunuh masal secara perlahan,LBH kejam dari PKI hukuman mati buat bandar ,,beking ,pengedar",hukum mati aja bandar narkoba beking bandar peedar hukum mati bunuh masal perlahan lbh kejam pki hukum mati bandar beking peedar
2060,@cecepdarjat807,2023-09-19T16:26:43Z,Ngeri buat saya yang sudah tua ini melihat dan mendengar kejadian ini barang haram yang akan merusak generasi akan datang.hukuman MATI yang pantas.sukses POLRI indonesia.,ngeri tua dengar jadi barang haram rusak generasi hukum mati sukses polri indonesia
1634,@aditsulistiawan7579,2023-09-17T00:06:04Z,"Video penangkapan= ada<br>Pemusnahan narkoba= mana ada, orng mau di jual lg, di tngkap jg cm formalitas itu, orng bukan gembongnya yg di tngkep, ud jd rahasia umum klo pihak aparat ikut terlibat, 😂",video tangkap adapemusnahan narkoba orng jual lagi tngkap juga formalitas orng gembong tngkep rahasia umum aparat libat
824,@darsonodarsono5040,2023-09-19T17:36:47Z,Beking perdagangan narkoba satu tni dan polri dua imigersen  kalao polisi dan tni tidak jadi beking  sudah tidak ada yang namanya nar koba karena  contah tki membawa tembakkosaja di bandara ditangkap membawa jarum saja kena tangkap kok ada kkb ada gam  yang sudah ter jadi timor2 kanana gosmo tni hapus 1 orang saja tak bmampu  matinya perajuret utok apa jadi pengalaman yang lalu harus di ingat siapa yang jadi peng hianat negara,beking dagang narkoba tni polri imigersen kalao polisi tni beking nama nar koba contah tki bawa tembakkosaja bandara tangkap bawa jarum tangkap kkb gam ter timor kanana gosmo tni hapus bmampu mati perajuret utok alam peng hianat negara
946,@user-yx5wh6pb5q,2023-09-13T14:35:51Z,Tu bpk kapolri..hrs brng bukti d musnahkan dpn rkyat..dn dpn media..tu bru mntrp bpk kapolri..krn kt lht sndri bpk tedy minahasa jendral bintng 2 d jual ny lg..kpn hbs2 ny narkoba.❤❤,bpk kapolri hrs brng bukti musnah dpn rkyat dan dpn media baru mntrp bpk kapolri karena lht bpk tedy minahasa jendral bintng jual lagi kapan hbs narkoba
236,@adiniptansaputra3518,2023-09-16T05:20:42Z,Percuma sih klo cuman d penjara doang mreka g akn kapok buktinya masih bisa ngendaliin dri dlm lapas d tambah ada ktrlibatan oknum trtntu harus ny stiap pengedar dan kurir ny itu d sita aset ny trus d hukum mati atau d tmbak d tmpat klo cuman d penjara doang smpe kpn pun g akn ada hbis ny krna mreka brpikir hukuman ny paling cuman pnjara doang klo mau d penjara kasih penjara yg super exstrim ketat pengawasan  dan aparat ny g mempan d sogok baru ada epek jera <br><br><br>Terimakasih🙏,cuman penjara doang mreka akn kapok bukti ngendaliin dalam lapas ktrlibatan oknum tentu stiap peedar kurir sita aset terus hukum mati tmbak tmpat cuman penjara doang sampai kapan akn hbis karena mreka brpikir hukum cuman pnjara doang penjara kasih penjara super exstrim ketat awas aparat mempan sogok epek jera terimakasih
1424,@paulbuulolo5730,2023-09-15T22:36:31Z,"Herannya kenapa sampai sekarang sindikat Narkoba banyak di RI.<br>Kenapa tidak pernah berhenti??<br>Aparat dan Tuhanlah yg tau.<br>😅<br><br>Sana sini ditangkapin para pengedar, agen Narkoba.<br>Di dalam penjara krn agen bnyak uang dpt kamar VIP, bberapa bulan di Sel eh udh bebas.<br>Rahasia umum sih ini yg dikasih tau org yg pernah masuk sel lalu bebas😂😂",heran sindikat narkoba henti aparat tuhan tau ditangkapin peedar agen narkoba penjara karena agen banyak uang dpt kamar vip bberapa sel sudah bebas rahasia umum kasih tau orang sel bebas
1282,@asmanali3247,2023-09-18T23:55:05Z,Brang bktiy hrus d musnakan dn brng bkti brupa uang hrus d msukan k kas negara,barang bktiy hrus musnakan dan brng bkti brupa uang hrus msukan kas negara
1106,@agaalvarez,2023-09-13T10:03:20Z,"Al-Fatihah, smoga disisa hidupku slalu dijauhkan dari sgala hal² busuk yg sudah menyebar luas di dunia ini",fatihah smoga sisa hidup selalu jauh sgala busuk sebar luas dunia
1959,@CantikaChairunnisa-jw6qr,2023-09-13T01:33:25Z,iya 10 triliun di nampakkan polisi BNN lebih nya di bagi bagi tu...mungkin ni si bandarnya gak transfer BNN sama petinggi2 polosi makanya tu di tangkap...gw yakin BNN tau semua bandar internasional tapi karna korup di kasi uwang sogok jadi jarang tu bandar2 internasional di tangkap yg di habisitu cuma pemakai...,iya triliun nampakkan polisi bnn bandar gak transfer bnn petinggi polos tangkap bnn tau bandar internasional karena korup kasi uwang sogok jarang bandar internasional tangkap habisitu pakai
1937,@thefamilypareesa,2023-09-14T04:47:38Z,"Beking beking tu di hukum mati sekalian.....,,,enak banget tunggu tf ja dia...perbulan..,,,Karir lho udah berakhir bos...",beking beking hukum mati banget tunggu bulan karir lho sudah bos
2689,@purwokodekrit1206,2023-09-15T06:58:38Z,"Hukuman mati yg pantaa bagi pengedar dan bandar narkoba, disamping dimiskinkan harta dan asset para bandar dam pengedar ......mereka merusak para muda mudi Indonesia sbg penerus bangsa , dan pihak penegak hukum hrs tegas kepada mereka.",hukum mati pantaa peedar bandar narkoba samping miskin harta asset bandar dam peedar rusak muda mud indonesia sbg terus bangsa tegak hukum hrs
1183,@pujowibowo7381,2023-09-18T12:09:04Z,Apabila semua pelaku tidak di hukum mati berarti masih ada penegak hukum yg melindung pengedar jaringan internasional dan Indonesia akan hancur di masa depan .,laku hukum mati tegak hukum lindung peedar jaring internasional indonesia hancur
893,@marwoto-od4no,2023-09-19T11:45:25Z,Semoga semakin banyak dan lengkapnya aparat penegak hukum bisa mewujudkan harapan masyarakat yang betul2 makmur dan adil sejahtera,moga lengkap aparat tegak hukum wujud harap masyarakat betul makmur adil sejahtera
710,@MuhammadAli-eo8fi,2023-09-13T14:09:43Z,"INI MAA SUDAH HARUS HUKUMAN MATI, TIDAK ADA TOLERANSI LAGI, SEMUA YANG TERLIBAT HUKUM MATI , SEMOGA INDONESIA 🇮🇩 BEBAS NARKOBA ,HARUS BISA CINTA TANAH AIR JANGAN CINTA BARANG HARAM,",maa hukum mati toleransi libat hukum mati moga indonesia bebas narkoba cinta tanah air cinta barang haram
2381,@wandakim1253,2023-09-18T11:03:51Z,betul disita kekayaannya dan hrs dimiskinkan jgn takut Polisi hrs tegas untuk membela negara dan masa dpn anak2 muda  penerus bangsa n negara,sita kaya hrs miskin jangan takut polisi hrs bela negara dpn anak muda terus bangsa negara
1700,@rantinislauhni3564,2023-09-13T01:30:23Z,Wihh..&quot;orang Arab&quot; lg yang merusak dan menghancurkan bangsa..hukum mati nih semua..para bedebah penghancur Bangsa,wihh arab lagi rusak hancur bangsa hukum mati bedebah hancur bangsa
2019,@sumiyatibhai2373,2023-09-13T11:48:54Z,Kalau bisa mah cari uang /rizki itu yg halal&quot;aza. Tapi ya gimana walaupun kharam tetap di jalani karna itu tergiur dengan hasil triliunan.,mah cari uang rizki halal aza gimana kharam jalan karena giur hasil triliun
475,@triwidodo7414,2023-09-15T03:53:05Z,negara paling banyak punya pagar betis untuk pembatas kejahatan<br>tapi dgn leluasa kejahatan terus berlangsung<br>orang bodohpun bisa tahu narkoba dan kjahatan lainnya sudah dipastikan ada campurtangan dr abdi negara dgn peran masing2,negara pagar betis batas kejahatantapi dengan leluasa jahat berlangsungorang bodoh narkoba kjahatan campurtangan abdi negara dengan peran masing
2421,@myself9566,2023-09-17T06:31:05Z,Ngapain lo ngeburu si Fredy..??!!<br>Sedangkan si Fredy lgi santai sambil ngisep cerutu melihat sibuknya aparat Indonesia gembar-gembor nyariin si Fredy. Sedangkan Fredy lgi santai karena harta kekayaan dan dirinya mndapat perlindungan penuh  dari sbuah negara yg memback-up dirinya dgn keamanan penuh.😊,ngapain ngeburu fredy fredy lagi santai ngisep cerutu sibuk aparat indonesia gembar gembor nyariin fredy fredy lagi santai harta kaya mndapat lindung penuh sbuah negara memback dengan aman penuh
1669,@infinixbaru7587,2023-09-15T23:21:38Z,"Pak presiden dan Kapolri tolong lah...di Binjai dan kab Langkat sampai sekarang sangat marak yg ditangkap<br>hanya kacungnya, bahkan ka<br>Polda yg SDH diganti pura2<br>membuat statement sedang<br>dikejar/buru tapi kami tau ban<br>Dar tersebut tetap berada di<br>tempat.",presiden kapolri tolong binjai kab langkat marak ditangkapha kacung kapolda sudah ganti statement sedangdikejar buru tau bandar tempat
13,@solahudinhz7539,2023-09-12T23:17:04Z,"Semoga meteka yg di tangkap di hukum Mati, lalu dlm wkt berjalan Hukum Nya di Discount,  jd seumur Hidup, kmudian di anggap berklakuan baik. Lalu di Diacount lg hukuman nya. Dan akhir ny bebas kyk si Rambo",moga meteka tangkap hukum mati dalam wkt jalan hukum discount umur hidup kmudian anggap berklakuan diacount lagi hukum bebas kyk rambo
2525,@Buitenzorg1482,2023-09-14T11:19:05Z,Ini yang menata Narkoba sampai rapih itu siapa dun ?<br>Jangan bilang dari negara untuk negara ✌️ <br>Berantas mafia mafia zhalim yg melindungi hingga mudah sekali narkoba masuk ke negeri Indonesia .<br><br>Mafia kelas kakap nih whale&#39;s nya Indonesia? (Siapa),tata narkoba rapih dun bilang negara negara berantas mafia mafia zhalim lindung mudah narkoba negeri indonesia mafia kelas kakap whale indonesia
2406,@baparahayu1269,2023-09-13T00:19:30Z,"Reziem pdip banteng penjajah rakyat rempang,penindasnya para anak buah mafia teroris SAMBO",reziem pdip banteng jajah rakyat rempang tindas anak buah mafia teroris sambo
367,@shirleyyeung6937,2023-09-13T01:05:58Z,kenapa gk Adil ya yg di hukum mati cuman Fredy budiman..bener2 gk adil hukum indonesia,tidak adil hukum mati cuman fredy budiman bener tidak adil hukum indonesia
903,@tuturkentoro5536,2023-09-13T07:03:04Z,"Alhamdulillah,,,, terimakasih Ya Allah engkau telah mempermudah Kepada bapak2 polisi untuk mengungkap jaringan narkoba,,semoga bapak2 polisi Indonesia sehat selalu",alhamdulillah terimakasih engkau mudah bapak polisi ungkap jaring narkoba moga bapak polisi indonesia sehat
150,@nambela402,2023-09-21T17:23:38Z,"PELAKU2 NARKOBA KELAS KAKAP PASTI SEMUANYA RAS CHINA WALAU BANYAK PELAKU2 NARKOBA KELAS DUNIA ETNIS ATAU RAS CHINA YG DIKEMUDIAN HARI MENJADI KONGLOMERAT DIINDONESIA KRN TDK PERNAH TERTANGKAP,KMUDIAN STELAH MENDAPATKN MODAL RATUSAN MILYAR MEREKA MENJADI PENGUSAHA2 DIINDONESIA..!!",pelaku narkoba kelas kakap ras china pelaku narkoba kelas dunia etnis ras china kemudi konglomerat indonesia karena tidak tangkap kmudian stelah mendapatkn modal ratus milyar pengusaha indonesia
2141,@amrassimbolon1675,2023-09-13T11:26:38Z,"Gua masabodo....., tdk percaya sama polisi, tedi minahasa kemana ya, pelaku dibalik itu siapa ya..., mungkin cari perhatian...., apakah ini merupakan suatu peran.....???????",saya masabodo tidak percaya polisi tedi minahasa mana laku balik cari perhati peran
